model,response_model,image_path,zpid,room_type,replicate,score,level,confidence,valid,room_type_judgment,reasoning,input_tokens,output_tokens,cached_input_tokens,cache_write_tokens,thought_tokens,latency_s,cost_usd,error
claude-haiku-4-5,claude-haiku-4-5-20251001,images/452935685/452935685_5.jpg,452935685,kitchen,4,3.2,3,0.78,True,kitchen,"This kitchen features solid wood cabinetry in a warm medium-brown tone with a functional island, but shows clear signs of age and dated design. The laminate countertops, basic white appliances (including an older-style range), vinyl flooring, and lack of modern lighting or design cohesion place it in the dated-but-maintained category. The wood quality is decent and everything appears functional, but there are no premium finishes, updated appliances, or contemporary design elements.",3187,245,0,0,0,3.792,0.004412,
gpt-4o,gpt-4o-2024-08-06,images/245060365/245060365_5.jpg,245060365,kitchen,3,6.0,6,0.95,True,kitchen,"This kitchen features sleek, modern cabinetry with a minimalist design, high-quality countertops, and integrated stainless steel appliances. The use of open shelving and a clean, bright aesthetic suggests a well-thought-out design. The overall look is cohesive and upscale, aligning with a Level 6 kitchen, though it lacks the large island typical of a Level 7.",1741,100,1408,0,0,5.84,0.003593,
gpt-4o,gpt-4o-2024-08-06,images/245060365/245060365_5.jpg,245060365,kitchen,4,5.8,6,0.9,True,kitchen,"The kitchen features sleek, modern cabinetry with a minimalist design, high-quality countertops, and integrated stainless steel appliances. The use of open shelving and a clean, cohesive color palette adds to the upscale feel. The lighting is recessed, providing a modern touch, and the overall layout is efficient and stylish, though it lacks a large island or seating area typical of higher luxury levels.",1741,104,1408,0,0,4.754,0.003632,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/452935685/452935685_5.jpg,452935685,kitchen,5,3.2,3,0.82,True,kitchen,"This kitchen features solid wood cabinetry in a warm medium-brown tone with good craftsmanship and a curved island, which elevates it above basic builder-grade. However, the laminate countertops, dated appliances (white refrigerator, basic black range), vinyl flooring, and aging fixtures (ceiling tiles, simple lighting) place it firmly in the dated-but-maintained category. The overall condition is good but the design and materials lack the cohesion and premium finishes of Level 4+.",3187,253,0,0,0,3.531,0.004452,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/245523004/245523004_2.jpg,245523004,kitchen,1,6.2,6,0.85,True,kitchen,"This kitchen features clean-lined white cabinetry with a striking black marble backsplash and matching black marble countertops, creating a high-contrast modern aesthetic. The space includes a substantial island with seating for multiple people, contemporary pendant lighting with glass elements, stainless steel appliances, and what appears to be premium finishes throughout. The overall design is cohesive and well-executed with architectural detail and quality materials consistent with upscale renovation standards.",3187,241,0,0,0,3.173,0.004392,
gemini-3.5-flash,gemini-3.5-flash,images/68313646/68313646_2.jpg,68313646,kitchen,3,6.0,6,0.9,True,kitchen,"This kitchen features premium built-in stainless steel appliances, including a high-end refrigerator and integrated wine cooler. The large island is topped with a thick, dark stone countertop and paired with modern, minimalist flat-panel cabinetry and designer pendant lighting.",2608,779,0,0,675,9.337,0.010923,
gemini-3.5-flash,gemini-3.5-flash,images/68313646/68313646_2.jpg,68313646,kitchen,5,6.0,6,0.9,True,kitchen,"This kitchen features premium built-in stainless steel appliances, including a high-end refrigerator and integrated wine cooler. The large island is topped with a thick, dark stone countertop and paired with modern, minimalist flat-panel cabinetry and designer pendant lighting.",2608,779,0,0,675,6.373,0.010923,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/245523004/245523004_2.jpg,245523004,kitchen,2,6.2,6,0.85,True,kitchen,"This kitchen features clean-lined white cabinetry with a striking black marble backsplash and matching black marble countertops, creating a high-contrast modern aesthetic. The space includes a substantial island with seating for multiple people, contemporary pendant lighting with glass elements, stainless steel appliances, and what appears to be premium finishes throughout. The overall design is cohesive and well-executed with architectural detail and quality materials consistent with upscale renovation standards.",3187,241,0,0,0,2.981,0.004392,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/452935685/452935685_5.jpg,452935685,kitchen,1,3.2,3,0.78,True,kitchen,"This kitchen features solid wood cabinetry in a warm medium-brown tone with a functional island, but shows clear signs of age and dated design. The countertops appear to be basic laminate or tile, appliances are older (white refrigerator, basic black range), and the overall aesthetic lacks modern updates—flooring is plain tile, lighting is basic ceiling-mounted, and there is no cohesive contemporary design. The wood quality and condition are decent, placing it above basic builder-grade but well below updated mid-range standards.",3187,256,0,0,0,6.95,0.004467,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/245523004/245523004_2.jpg,245523004,kitchen,3,6.0,6,0.85,True,kitchen,"This kitchen features clean-lined white cabinetry with a striking black marble backsplash and matching black marble waterfall island countertop, complemented by modern pendant lighting and stainless steel appliances. The layout includes a substantial island with seating, premium stone finishes, and contemporary design elements that demonstrate cohesive, high-quality renovation work typical of upscale residential kitchens.",3187,228,0,0,0,2.893,0.004327,
gpt-4o,gpt-4o-2024-08-06,images/245060365/245060365_5.jpg,245060365,kitchen,5,6.0,6,0.9,True,kitchen,"The kitchen features sleek, modern cabinetry with a minimalist design, high-quality countertops, and integrated stainless steel appliances. The use of open shelving and a clean, cohesive color palette adds to the upscale feel. The lighting is recessed, contributing to a contemporary look, and the overall condition appears excellent, aligning with upscale/designer standards.",1741,95,1408,0,0,5.008,0.003543,
gemini-3.5-flash,gemini-3.5-flash,images/439578555/439578555_5.jpg,439578555,kitchen,2,5.0,5,0.9,True,kitchen,"This kitchen features a cohesive modern minimalist design with flat-panel wood cabinetry, integrated appliances, and a matching slab countertop and backsplash. While it lacks a large central island, the high-quality finishes, clean lines, and recessed lighting elevate it to a nicely renovated standard.",2608,682,0,0,573,6.027,0.010050,
gemini-3.5-flash,gemini-3.5-flash,images/439578555/439578555_5.jpg,439578555,kitchen,1,5.0,5,0.85,True,kitchen,"This kitchen features a cohesive modern design with flat-panel wood cabinetry, an integrated refrigerator, and matching thin-profile countertops and backsplash. While compact and lacking a large island, the high-quality finishes and seamless built-in appliances elevate it to a nicely renovated standard.",2608,629,0,0,543,6.24,0.009573,
gemini-3.5-flash,gemini-3.5-flash,images/439578555/439578555_5.jpg,439578555,kitchen,3,5.0,5,0.85,True,kitchen,"This kitchen features a cohesive modern design with flat-panel wood cabinetry, an integrated refrigerator, and matching thin-profile countertops and backsplash. While compact and lacking a large island, the high-quality finishes and seamless built-in appliances elevate it to a nicely renovated standard.",2608,629,0,0,543,4.718,0.009573,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/2079507264/2079507264_7.jpg,2079507264,kitchen,1,5.2,5,0.82,True,kitchen,"This kitchen features a well-designed layout with a large marble waterfall-edge island, stainless steel appliances, and modern pendant lighting. The cabinetry is contemporary with a mix of gray upper cabinets and wood tones, complemented by quality finishes and an open floor plan with hardwood flooring. While nicely renovated with cohesive design elements, it lacks the custom architectural details and ultra-premium finishes (such as custom cabinetry or professional-grade appliances) that would elevate it to Level 6 or 7.",3187,264,0,0,0,3.148,0.004507,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/245523004/245523004_2.jpg,245523004,kitchen,5,5.8,6,0.82,True,kitchen,"This kitchen features clean-lined white cabinetry with a striking black marble backsplash and matching black marble countertops, creating a high-contrast modern aesthetic. The space includes a substantial island with seating for multiple people, stainless steel appliances (visible refrigerator), and contemporary pendant lighting with crystal/glass elements. The overall design is cohesive and well-executed with premium finishes, though it lacks the custom architectural details and ultra-high-end appliances that would elevate it to Level 7.",3187,255,0,0,0,3.5,0.004462,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/2079507264/2079507264_7.jpg,2079507264,kitchen,2,5.5,6,0.82,True,kitchen,"This kitchen features a well-designed layout with a large marble waterfall-edge island, stainless steel appliances, and modern pendant lighting. The cabinetry is contemporary with a mix of gray upper cabinets and wood tones, complemented by quality finishes and an open shelving display. The overall design is cohesive and updated, with premium materials and thoughtful architectural details that elevate it above basic renovations.",3187,234,0,0,0,2.846,0.004357,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/2079507264/2079507264_7.jpg,2079507264,kitchen,3,5.2,5,0.82,True,kitchen,"This kitchen features a well-designed layout with a large marble waterfall island, stainless steel appliances, and modern pendant lighting. The cabinetry is contemporary with a mix of gray upper cabinets and wood tones, complemented by quality finishes and good spatial flow. However, it lacks the custom architectural details, premium stone variety, and high-end professional appliances that would elevate it to Level 6-7 status.",3187,237,0,0,0,3.029,0.004372,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/245523004/245523004_2.jpg,245523004,kitchen,4,6.2,6,0.85,True,kitchen,"This kitchen features clean-lined white cabinetry with a striking black marble backsplash and matching black marble countertops, creating a high-contrast modern aesthetic. The space includes a substantial island with seating for multiple people, contemporary pendant lighting with glass elements, stainless steel appliances, and what appears to be premium finishes throughout. The overall design is cohesive and well-executed with architectural detail and quality materials consistent with upscale renovation standards.",3187,241,0,0,0,4.959,0.004392,
